,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
49,OHX02CTC,,,,,,,,,,,,
50,OHX02CSC,,,,,,,,,,,,
51,OHX09CTC,,,,,,,,,,,,
52,OHX09CSC,,,,,,,,,,,,
53,OHX10CTC,,,,,,,,,,,,
54,OHX10CSC,,,,,,,,,,,,
55,OHX11CTC,,,,,,,,,,,,
56,OHX11CSC,,,,,,,,,,,,
57,OHX12CTC,,,,,,,,,,,,
58,OHX12CSC,,,,,,,,,,,,
59,OHX13CTC,,,,,,,,,,,,
60,OHX13CSC,,,,,,,,,,,,
61,OHX14CTC,,,,,,,,,,,,
62,OHX14CSC,,,,,,,,,,,,
63,OHX15CTC,,,,,,,,,,,,
64,OHX15CSC,,,,,,,,,,,,
65,OHX24CTC,,,,,,,,,,,,
66,OHX24CSC,,,,,,,,,,,,
67,OHX23CTC,,,,,,,,,,,,
68,OHX23CSC,,,,,,,,,,,,
69,OHX22CTC,,,,,,,,,,,,
70,OHX22CSC,,,,,,,,,,,,
71,OHX21CTC,,,,,,,,,,,,
72,OHX21CSC,,,,,,,,,,,,
73,OHX20CTC,,,,,,,,,,,,
74,OHX20CSC,,,,,,,,,,,,
75,OHX19CTC,,,,,,,,,,,,
76,OHX19CSC,,,,,,,,,,,,
77,OHX18CTC,,,,,,,,,,,,
78,OHX18CSC,,,,,,,,,,,,
79,OHX25CTC,,,,,,,,,,,,
80,OHX25CSC,,,,,,,,,,,,
81,OHX26CTC,,,,,,,,,,,,
82,OHX26CSC,,,,,,,,,,,,
83,OHX27CTC,,,,,,,,,,,,
84,OHX27CSC,,,,,,,,,,,,
85,OHX28CTC,,,,,,,,,,,,
86,OHX28CSC,,,,,,,,,,,,
87,OHX29CTC,,,,,,,,,,,,
88,OHX29CSC,,,,,,,,,,,,
89,OHX30CTC,,,,,,,,,,,,
90,OHX30CSC,,,,,,,,,,,,
91,OHX31CTC,,,,,,,,,,,,
92,OHX31CSC,,,,,,,,,,,,
93,OHXRCAR,,,,,,,,,,,,
94,OHXRRES,,,,,,,,,,,,
95,OHX07SE,,,,,,,,,,,,
96,OHX05SE,,,,,,,,,,,,
97,OHX04SE,,,,,,,,,,,,
98,OHX03SE,,,,,,,,,,,,
99,OHX02SE,,,,,,,,,,,,
100,OHX10SE,,,,,,,,,,,,
101,OHX12SE,,,,,,,,,,,,
102,OHX13SE,,,,,,,,,,,,
103,OHX14SE,,,,,,,,,,,,
104,OHX15SE,,,,,,,,,,,,
105,OHX21SE,,,,,,,,,,,,
106,OHX20SE,,,,,,,,,,,,
107,OHX19SE,,,,,,,,,,,,
108,OHX18SE,,,,,,,,,,,,
109,OHX28SE,,,,,,,,,,,,
110,OHX29SE,,,,,,,,,,,,
111,OHX30SE,,,,,,,,,,,,
112,OHX31SE,,,,,,,,,,,,
113,OHX08DI,,,,,,,,,,,,
114,OHX07DI,,,,,,,,,,,,
115,OHX06DI,,,,,,,,,,,,
116,OHX05DI,,,,,,,,,,,,
117,OHX04DI,,,,,,,,,,,,
118,OHX03DI,,,,,,,,,,,,
119,OHX02DI,,,,,,,,,,,,
120,OHX09DI,,,,,,,,,,,,
121,OHX10DI,,,,,,,,,,,,
122,OHX11DI,,,,,,,,,,,,
123,OHX12DI,,,,,,,,,,,,
124,OHX13DI,,,,,,,,,,,,
125,OHX14DI,,,,,,,,,,,,
126,OHX15DI,,,,,,,,,,,,
127,OHX24DI,,,,,,,,,,,,
128,OHX23DI,,,,,,,,,,,,
129,OHX22DI,,,,,,,,,,,,
130,OHX21DI,,,,,,,,,,,,
131,OHX20DI,,,,,,,,,,,,
132,OHX19DI,,,,,,,,,,,,
133,OHX18DI,,,,,,,,,,,,
134,OHX25DI,,,,,,,,,,,,
135,OHX26DI,,,,,,,,,,,,
136,OHX27DI,,,,,,,,,,,,
137,OHX28DI,,,,,,,,,,,,
138,OHX29DI,,,,,,,,,,,,
139,OHX30DI,,,,,,,,,,,,
140,OHX31DI,,,,,,,,,,,,
141,OHX08TR,,,,,,,,,,,,
142,OHX07TR,,,,,,,,,,,,
143,OHX09TR,,,,,,,,,,,,
144,OHX10TR,,,,,,,,,,,,
145,OHX24TR,,,,,,,,,,,,
146,OHX23TR,,,,,,,,,,,,
147,OHX25TR,,,,,,,,,,,,
148,OHX26TR,,,,,,,,,,,,
