,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 6 YEARS - 150 YEARS,nan,,
1,WTSA2YR,0 To 530325.34726,Range Of Values,Subsample A weights,Both males and females 6 YEARS - 150 YEARS,nan,,
2,WTSA2YR,.,Missing,Subsample A weights,Both males and females 6 YEARS - 150 YEARS,nan,,
3,URXUP8,0.0354 To 583,Range Of Values,Urinary perchlorate (ng/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
4,URXUP8,.,Missing,Urinary perchlorate (ng/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
5,URDUP8LC,0,At Or Above The Detection Limit,Urinary Perchlorate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
6,URDUP8LC,1,Below Lower Detection Limit,Urinary Perchlorate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
7,URDUP8LC,.,Missing,Urinary Perchlorate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
8,URXNO3,495 To 584000,Range Of Values,Urinary nitrate (ng/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
9,URXNO3,.,Missing,Urinary nitrate (ng/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
10,URDNO3LC,0,At Or Above The Detection Limit,Urinary nitrate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
11,URDNO3LC,1,Below Lower Detection Limit,Urinary nitrate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
12,URDNO3LC,.,Missing,Urinary nitrate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
13,URXSCN,14.1421 To 131000,Range Of Values,Urinary thiocyanate (ng/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
14,URXSCN,.,Missing,Urinary thiocyanate (ng/mL),Both males and females 6 YEARS - 150 YEARS,nan,,
15,URDSCNLC,0,At Or Above The Detection Limit,Urinary thiocyanate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
16,URDSCNLC,1,Below Lower Detection Limit,Urinary thiocyanate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
17,URDSCNLC,.,Missing,Urinary thiocyanate comment code,Both males and females 6 YEARS - 150 YEARS,nan,,
18,URXUCR,5 To 546,Range Of Values,Urinary creatinine (mg/dL),Both males and females 6 YEARS - 150 YEARS,nan,,
19,URXUCR,.,Missing,Urinary creatinine (mg/dL),Both males and females 6 YEARS - 150 YEARS,nan,,
