,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSC2YR,14405.432403 To 541782.13734,Range Of Values,,
2,WTSC2YR,0,No Lab Result,,
3,WTSC2YR,.,Missing,,
4,URXMU1,0.035 To 2010,Range Of Values,,
5,URXMU1,.,Missing,,
6,URDMU1LC,0,At Or Above Detection Limit,,
7,URDMU1LC,1,Below Lower Detection Limit,,
8,URDMU1LC,.,Missing,,
9,URXMU2,0.071 To 32.8,Range Of Values,,
10,URXMU2,.,Missing,,
11,URDMU2LC,0,At Or Above Detection Limit,,
12,URDMU2LC,1,Below Lower Detection Limit,,
13,URDMU2LC,.,Missing,,
14,URXMU3,0.028 To 576,Range Of Values,,
15,URXMU3,.,Missing,,
16,URDMU3LC,0,At Or Above Detection Limit,,
17,URDMU3LC,1,Below Lower Detection Limit,,
18,URDMU3LC,.,Missing,,
19,URXMU4,0.014 To 583,Range Of Values,,
20,URXMU4,.,Missing,,
21,URDMU4LC,0,At Or Above Detection Limit,,
22,URDMU4LC,1,Below Lower Detection Limit,,
23,URDMU4LC,.,Missing,,
24,URXMU5,0.014 To 757,Range Of Values,,
25,URXMU5,.,Missing,,
26,URDMU5LC,0,At Or Above Detection Limit,,
27,URDMU5LC,1,Below Lower Detection Limit,,
28,URDMU5LC,.,Missing,,
29,URXMU6,0.021 To 48.2,Range Of Values,,
30,URXMU6,.,Missing,,
31,URDMU6LC,0,At Or Above Detection Limit,,
32,URDMU6LC,1,Below Lower Detection Limit,,
33,URDMU6LC,.,Missing,,
34,URXMU7,0.004 To 80.8,Range Of Values,,
35,URXMU7,.,Missing,,
36,URDMU7LC,0,At Or Above Detection Limit,,
37,URDMU7LC,1,Below Lower Detection Limit,,
38,URDMU7LC,.,Missing,,
39,URXMX1,0.021 To 884,Range Of Values,,
40,URXMX1,.,Missing,,
41,URDMX1LC,0,At Or Above Detection Limit,,
42,URDMX1LC,1,Below Lower Detection Limit,,
43,URDMX1LC,.,Missing,,
44,URXMX2,0.028 To 1240,Range Of Values,,
45,URXMX2,.,Missing,,
46,URDMX2LC,0,At Or Above Detection Limit,,
47,URDMX2LC,1,Below Lower Detection Limit,,
48,URDMX2LC,.,Missing,,
49,URXMX3,0.014 To 2100,Range Of Values,,
50,URXMX3,.,Missing,,
51,URDMX3LC,0,At Or Above Detection Limit,,
52,URDMX3LC,1,Below Lower Detection Limit,,
53,URDMX3LC,.,Missing,,
54,URXMX4,0.007 To 84.9,Range Of Values,,
55,URXMX4,.,Missing,,
56,URDMX4LC,0,At Or Above Detection Limit,,
57,URDMX4LC,1,Below Lower Detection Limit,,
58,URDMX4LC,.,Missing,,
59,URXMX5,0.004 To 280,Range Of Values,,
60,URXMX5,.,Missing,,
61,URDMX5LC,0,At Or Above Detection Limit,,
62,URDMX5LC,1,Below Lower Detection Limit,,
63,URDMX5LC,.,Missing,,
64,URXMX6,0.003 To 474,Range Of Values,,
65,URXMX6,.,Missing,,
66,URDMX6LC,0,At Or Above Detection Limit,,
67,URDMX6LC,1,Below Lower Detection Limit,,
68,URDMX6LC,.,Missing,,
69,URXMX7,0.002 To 163,Range Of Values,,
70,URXMX7,.,Missing,,
71,URDMX7LC,0,At Or Above Detection Limit,,
72,URDMX7LC,1,Below Lower Detection Limit,,
73,URDMX7LC,.,Missing,,
74,URXAMU,0.071 To 1220,Range Of Values,,
75,URXAMU,.,Missing,,
76,URDAMULC,0,At Or Above Detection Limit,,
77,URDAMULC,1,Below Lower Detection Limit,,
78,URDAMULC,.,Missing,,
