,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSSBH2Y,18617.10368 To 503724.60594,Range Of Values,,
2,WTSSBH2Y,0,No Lab Specimen,,
3,WTSSBH2Y,.,Missing,,
4,URXUCR,8 To 659,Range Of Values,,
5,URXUCR,.,Missing,,
6,SSURMHBP,0.28 To 96.2,Range Of Values,,
7,SSURMHBP,.,Missing,,
8,SDUMHBPL,0,At Or Above The Detection Limit,,
9,SDUMHBPL,1,Below Lower Detection Limit,,
10,SDUMHBPL,.,Missing,,
11,SSURHIBP,0.28 To 143.3,Range Of Values,,
12,SSURHIBP,.,Missing,,
13,SDUHIBPL,0,At Or Above The Detection Limit,,
14,SDUHIBPL,1,Below Lower Detection Limit,,
15,SDUHIBPL,.,Missing,,
