,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number,Both males and females 6 YEARS - 150 YEARS,nan,,
1,LBXHBC,1,Positive,Hepatitis B core antibody,Both males and females 6 YEARS - 150 YEARS,nan,,
2,LBXHBC,2,Negative,Hepatitis B core antibody,Both males and females 6 YEARS - 150 YEARS,nan,,
3,LBXHBC,3,Indeterminate,Hepatitis B core antibody,Both males and females 6 YEARS - 150 YEARS,nan,,
4,LBXHBC,.,Missing,Hepatitis B core antibody,Both males and females 6 YEARS - 150 YEARS,nan,,
5,LBDHBG,1,Positive,Hepatitis B surface antigen,Both males and females 6 YEARS - 150 YEARS,nan,,
6,LBDHBG,2,Negative,Hepatitis B surface antigen,Both males and females 6 YEARS - 150 YEARS,nan,,
7,LBDHBG,3,Indeterminate,Hepatitis B surface antigen,Both males and females 6 YEARS - 150 YEARS,nan,,
8,LBDHBG,.,Missing,Hepatitis B surface antigen,Both males and females 6 YEARS - 150 YEARS,nan,,
9,LBDHD,1,Positive,Hepatitis D (anti-HDV),Both males and females 6 YEARS - 150 YEARS,nan,,
10,LBDHD,2,Negative,Hepatitis D (anti-HDV),Both males and females 6 YEARS - 150 YEARS,nan,,
11,LBDHD,3,Indeterminate,Hepatitis D (anti-HDV),Both males and females 6 YEARS - 150 YEARS,nan,,
12,LBDHD,.,Missing,Hepatitis D (anti-HDV),Both males and females 6 YEARS - 150 YEARS,nan,,
