,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSC2YR,14032.338381 To 649694.78163,Range Of Values,,
2,WTSC2YR,0,No Lab Result,,
3,WTSC2YR,.,Missing,,
4,URXUCR,.,Missing,,
5,URXUCR,6 To 691,Range Of Values,,
6,URXDEE,0.0587 To 8.97,Range Of Values,,
7,URXDEE,.,Missing,,
8,URDDEELC,0,At Or Above Detection Limit,,
9,URDDEELC,1,Below Lower Detection Limit,,
10,URDDEELC,.,Missing,,
11,URXDEA,0.3359 To 6140,Range Of Values,,
12,URXDEA,.,Missing,,
13,URDDEALC,0,At Or Above Detection Limit,,
14,URDDEALC,1,Below Lower Detection Limit,,
15,URDDEALC,.,Missing,,
16,URXDHD,0.0629 To 285,Range Of Values,,
17,URXDHD,.,Missing,,
18,URDDHDLC,0,At Or Above Detection Limit,,
19,URDDHDLC,1,Below Lower Detection Limit,,
20,URDDHDLC,.,Missing,,
