,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSSBI2Y,11617.110763 To 931491.77436,Range Of Values,,
2,WTSSBI2Y,0,No Lab Specimen,,
3,WTSSBI2Y,.,Missing,,
4,SSIMID,0.28 To 4.94,Range Of Values,,
5,SSIMID,.,Missing,,
6,SSIMIDLC,0,At Or Above The Detection Limit,,
7,SSIMIDLC,1,Below Lower Detection Limit,,
8,SSIMIDLC,.,Missing,,
9,SSACET,0.21 To 1.7,Range Of Values,,
10,SSACET,.,Missing,,
11,SSACETLC,0,At Or Above The Detection Limit,,
12,SSACETLC,1,Below Lower Detection Limit,,
13,SSACETLC,.,Missing,,
14,SSCLOT,0.14 To 31.1,Range Of Values,,
15,SSCLOT,.,Missing,,
16,SSCLOTLC,0,At Or Above The Detection Limit,,
17,SSCLOTLC,1,Below Lower Detection Limit,,
18,SSCLOTLC,.,Missing,,
19,SSTHIA,0.02 To 1.79,Range Of Values,,
20,SSTHIA,.,Missing,,
21,SSTHIALC,0,At Or Above The Detection Limit,,
22,SSTHIALC,1,Below Lower Detection Limit,,
23,SSTHIALC,.,Missing,,
24,SSOHIM,0.28 To 40.4,Range Of Values,,
25,SSOHIM,.,Missing,,
26,SSOHIMLC,0,At Or Above The Detection Limit,,
27,SSOHIMLC,1,Below Lower Detection Limit,,
28,SSOHIMLC,.,Missing,,
29,SSAND,0.14 To 14.6,Range Of Values,,
30,SSAND,.,Missing,,
31,SSANDLC,0,At Or Above The Detection Limit,,
32,SSANDLC,1,Below Lower Detection Limit,,
33,SSANDLC,.,Missing,,
