,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,WTSA2YR,3829.845402 To 1502431.3423,Range Of Values,,
2,WTSA2YR,0,No Lab Specimen,,
3,WTSA2YR,.,Missing,,
4,URXUBA,0.042 To 69.38,Range Of Values,,
5,URXUBA,.,Missing,,
6,URDUBALC,0,At Or Above The Detection Limit,,
7,URDUBALC,1,Below Lower Detection Limit,,
8,URDUBALC,.,Missing,,
9,URXUCD,0.025 To 7.581,Range Of Values,,
10,URXUCD,.,Missing,,
11,URDUCDLC,.,Missing,,
12,URDUCDLC,0,At Or Above The Detection Limit,,
13,URDUCDLC,1,Below Lower Detection Limit,,
14,URXUCO,0.016 To 32.377,Range Of Values,,
15,URXUCO,.,Missing,,
16,URDUCOLC,0,At Or Above The Detection Limit,,
17,URDUCOLC,1,Below Lower Detection Limit,,
18,URDUCOLC,.,Missing,,
19,URXUCS,0.223 To 33.27,Range Of Values,,
20,URXUCS,.,Missing,,
21,URDUCSLC,0,At Or Above The Detection Limit,,
22,URDUCSLC,1,Below Lower Detection Limit,,
23,URDUCSLC,.,Missing,,
24,URXUMO,1.46 To 589.8,Range Of Values,,
25,URXUMO,.,Missing,,
26,URDUMOLC,0,At Or Above The Detection Limit,,
27,URDUMOLC,1,Below Lower Detection Limit,,
28,URDUMOLC,.,Missing,,
29,URXUMN,0.092 To 10.87,Range Of Values,,
30,URXUMN,.,Missing,,
31,URDUMNLC,0,At Or Above The Detection Limit,,
32,URDUMNLC,1,Below Lower Detection Limit,,
33,URDUMNLC,.,Missing,,
34,URXUPB,0.02 To 19.34,Range Of Values,,
35,URXUPB,.,Missing,,
36,URDUPBLC,0,At Or Above The Detection Limit,,
37,URDUPBLC,1,Below Lower Detection Limit,,
38,URDUPBLC,.,Missing,,
39,URXUSB,0.016 To 4.285,Range Of Values,,
40,URXUSB,.,Missing,,
41,URDUSBLC,0,At Or Above The Detection Limit,,
42,URDUSBLC,1,Below Lower Detection Limit,,
43,URDUSBLC,.,Missing,,
44,URXUSN,0.064 To 115.94,Range Of Values,,
45,URXUSN,.,Missing,,
46,URDUSNLC,0,At Or Above The Detection Limit,,
47,URDUSNLC,1,Below Lower Detection Limit,,
48,URDUSNLC,.,Missing,,
49,URXUTL,0.013 To 1.281,Range Of Values,,
50,URXUTL,.,Missing,,
51,URDUTLLC,0,At Or Above The Detection Limit,,
52,URDUTLLC,1,Below Lower Detection Limit,,
53,URDUTLLC,.,Missing,,
54,URXUTU,0.013 To 29.4,Range Of Values,,
55,URXUTU,.,Missing,,
56,URDUTULC,0,At Or Above The Detection Limit,,
57,URDUTULC,1,Below Lower Detection Limit,,
58,URDUTULC,.,Missing,,
