"Tabela","Variavel","Variable_Name","SAS_Label","English_Text","Target","English_Instructions","Tabela_Valores"
"L31PAH_C","SEQN","SEQN","Respondent sequence number","Respondent sequence number.","Both males and females 6 YEARS - 150 YEARS",NA,NA
"L31PAH_C","WTSB2YR","WTSB2YR","Two-year MEC weights of subsample B","Two-year MEC weights of subsample B","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0 to 435025.30254"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2697"", ""0""]; Cumulative=[""2697"", ""2697""]; Skip.to.Item=[""NA"", ""NA""]"
"L31PAH_C","URXP01","URXP01","1-napthol (ng/L)","1-napthol (ng/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""33 to 733192.9"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2595"", ""102""]; Cumulative=[""2595"", ""2697""]; Skip.to.Item=[""NA"", ""NA""]"
"L31PAH_C","URDP01LC","URDP01LC","1-napthol comment code","1-napthol comment code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2593"", ""2"", ""102""]; Cumulative=[""2593"", ""2595"", ""2697""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L31PAH_C","URXP02","URXP02","2-napthol (ng/L)","2-napthol(ng/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""71 to 345240.8"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2575"", ""122""]; Cumulative=[""2575"", ""2697""]; Skip.to.Item=[""NA"", ""NA""]"
"L31PAH_C","URDP02LC","URDP02LC","2-napthol comment code","2-napthol comment code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2575"", ""0"", ""122""]; Cumulative=[""2575"", ""2575"", ""2697""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L31PAH_C","URXP03","URXP03","3-fluorene (ng/L)","3-fluorene (ng/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.5 to 7006.6"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2502"", ""195""]; Cumulative=[""2502"", ""2697""]; Skip.to.Item=[""NA"", ""NA""]"
"L31PAH_C","URDP03LC","URDP03LC","3-fluorene comment code","3-fluorene comment code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2496"", ""6"", ""195""]; Cumulative=[""2496"", ""2502"", ""2697""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L31PAH_C","URXP04","URXP04","2-fluorene (ng/L)","2-fluorene (ng/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""10 to 9987.7"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2521"", ""176""]; Cumulative=[""2521"", ""2697""]; Skip.to.Item=[""NA"", ""NA""]"
"L31PAH_C","URDP04LC","URDP04LC","2-fluorene comment code","2-fluorene comment code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2521"", ""0"", ""176""]; Cumulative=[""2521"", ""2521"", ""2697""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L31PAH_C","URXP05","URXP05","3-phenanthrene (ng/L)","3-phenanthrene (ng/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.5 to 21153.2"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2426"", ""271""]; Cumulative=[""2426"", ""2697""]; Skip.to.Item=[""NA"", ""NA""]"
"L31PAH_C","URDP05LC","URDP05LC","3-phenanthrene comment code","3-phenanthrene comment code","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""0"", ""1"", "".""]; Value.Description=[""At or above the detection limit"", ""Below lower detection limit"", ""Missing""]; Count=[""2420"", ""6"", ""271""]; Cumulative=[""2420"", ""2426"", ""2697""]; Skip.to.Item=[""NA"", ""NA"", ""NA""]"
"L31PAH_C","URXP06","URXP06","1-phenanthrene (ng/L)","1-phenanthrene (ng/L)","Both males and females 6 YEARS - 150 YEARS",NA,"Code.or.Value=[""3.5 to 8826.3"", "".""]; Value.Description=[""Range of Values"", ""Missing""]; Count=[""2496"", ""201""]; Cumulative=[""2496"", ""2697""]; Skip.to.Item=[""NA"", ""NA""]"
