,Column,Attribute,attributeOf,Unit,Time,Entity,Role,Relation,inRelationTo,wasDerivedFrom,Maturity,Template,wasGeneratedBy
47,DR1TVB6,,,,,,,,,,,,
48,DR1TFOLA,,,,,,,,,,,,
49,DR1TFA,,,,,,,,,,,,
50,DR1TFF,,,,,,,,,,,,
51,DR1TFDFE,,,,,,,,,,,,
52,DR1TCHL,,,,,,,,,,,,
53,DR1TVB12,,,,,,,,,,,,
54,DR1TB12A,,,,,,,,,,,,
55,DR1TVC,,,,,,,,,,,,
56,DR1TVK,,,,,,,,,,,,
57,DR1TCALC,,,,,,,,,,,,
58,DR1TPHOS,,,,,,,,,,,,
59,DR1TMAGN,,,,,,,,,,,,
60,DR1TIRON,,,,,,,,,,,,
61,DR1TZINC,,,,,,,,,,,,
62,DR1TCOPP,,,,,,,,,,,,
63,DR1TSODI,,,,,,,,,,,,
64,DR1TPOTA,,,,,,,,,,,,
65,DR1TSELE,,,,,,,,,,,,
66,DR1TCAFF,,,,,,,,,,,,
67,DR1TTHEO,,,,,,,,,,,,
68,DR1TALCO,,,,,,,,,,,,
69,DR1TMOIS,,,,,,,,,,,,
70,DR1TS040,,,,,,,,,,,,
71,DR1TS060,,,,,,,,,,,,
72,DR1TS080,,,,,,,,,,,,
73,DR1TS100,,,,,,,,,,,,
74,DR1TS120,,,,,,,,,,,,
75,DR1TS140,,,,,,,,,,,,
76,DR1TS160,,,,,,,,,,,,
77,DR1TS180,,,,,,,,,,,,
78,DR1TM161,,,,,,,,,,,,
79,DR1TM181,,,,,,,,,,,,
80,DR1TM201,,,,,,,,,,,,
81,DR1TM221,,,,,,,,,,,,
82,DR1TP182,,,,,,,,,,,,
83,DR1TP183,,,,,,,,,,,,
84,DR1TP184,,,,,,,,,,,,
85,DR1TP204,,,,,,,,,,,,
86,DR1TP205,,,,,,,,,,,,
87,DR1TP225,,,,,,,,,,,,
88,DR1TP226,,,,,,,,,,,,
89,DR1_300,,,,,,,,,,,,
90,DR1_320Z,,,,,,,,,,,,
91,DR1_330Z,,,,,,,,,,,,
92,DR1BWATZ,,,,,,,,,,,,
93,DR1TWS,,,,,,,,,,,,
94,DRD340,,,,,,,,,,,,
95,DRD350A,,,,,,,,,,,,
96,DRD350AQ,,,,,,,,,,,,
97,DRD350B,,,,,,,,,,,,
98,DRD350BQ,,,,,,,,,,,,
99,DRD350C,,,,,,,,,,,,
100,DRD350CQ,,,,,,,,,,,,
101,DRD350D,,,,,,,,,,,,
102,DRD350DQ,,,,,,,,,,,,
103,DRD350E,,,,,,,,,,,,
104,DRD350EQ,,,,,,,,,,,,
105,DRD350F,,,,,,,,,,,,
106,DRD350FQ,,,,,,,,,,,,
107,DRD350G,,,,,,,,,,,,
108,DRD350GQ,,,,,,,,,,,,
109,DRD350H,,,,,,,,,,,,
110,DRD350HQ,,,,,,,,,,,,
111,DRD350I,,,,,,,,,,,,
112,DRD350IQ,,,,,,,,,,,,
113,DRD350J,,,,,,,,,,,,
114,DRD350JQ,,,,,,,,,,,,
115,DRD350K,,,,,,,,,,,,
116,DRD360,,,,,,,,,,,,
117,DRD370A,,,,,,,,,,,,
118,DRD370AQ,,,,,,,,,,,,
119,DRD370B,,,,,,,,,,,,
120,DRD370BQ,,,,,,,,,,,,
121,DRD370C,,,,,,,,,,,,
122,DRD370CQ,,,,,,,,,,,,
123,DRD370D,,,,,,,,,,,,
124,DRD370DQ,,,,,,,,,,,,
125,DRD370E,,,,,,,,,,,,
126,DRD370EQ,,,,,,,,,,,,
127,DRD370F,,,,,,,,,,,,
128,DRD370FQ,,,,,,,,,,,,
129,DRD370G,,,,,,,,,,,,
130,DRD370GQ,,,,,,,,,,,,
131,DRD370H,,,,,,,,,,,,
132,DRD370HQ,,,,,,,,,,,,
133,DRD370I,,,,,,,,,,,,
134,DRD370IQ,,,,,,,,,,,,
135,DRD370J,,,,,,,,,,,,
136,DRD370JQ,,,,,,,,,,,,
137,DRD370K,,,,,,,,,,,,
138,DRD370KQ,,,,,,,,,,,,
139,DRD370L,,,,,,,,,,,,
140,DRD370LQ,,,,,,,,,,,,
141,DRD370M,,,,,,,,,,,,
142,DRD370MQ,,,,,,,,,,,,
143,DRD370N,,,,,,,,,,,,
144,DRD370NQ,,,,,,,,,,,,
145,DRD370O,,,,,,,,,,,,
146,DRD370OQ,,,,,,,,,,,,
147,DRD370P,,,,,,,,,,,,
148,DRD370PQ,,,,,,,,,,,,
149,DRD370Q,,,,,,,,,,,,
150,DRD370QQ,,,,,,,,,,,,
151,DRD370R,,,,,,,,,,,,
152,DRD370RQ,,,,,,,,,,,,
153,DRD370S,,,,,,,,,,,,
154,DRD370SQ,,,,,,,,,,,,
155,DRD370T,,,,,,,,,,,,
156,DRD370TQ,,,,,,,,,,,,
157,DRD370U,,,,,,,,,,,,
158,DRD370UQ,,,,,,,,,,,,
159,DRD370V,,,,,,,,,,,,
