,Column,Code,Label,English_Text,Target,English_Instructions,Class,Other For
0,SEQN,,,Respondent sequence number.,Both males and females 0 YEARS - 150 YEARS,nan,,
1,WTDRD1,1774.8238555 To 285116.40105,Range Of Values,Dietary day one sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
2,WTDRD1,.,Missing,Dietary day one sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
3,WTDR2D,1513.0983763 To 372117.36058,Range Of Values,Dietary two-day sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
4,WTDR2D,.,Missing,Dietary two-day sample weight,Both males and females 0 YEARS - 150 YEARS,nan,,
5,DR1DRSTZ,1,Reliable And Met The Minimum Criteria,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
6,DR1DRSTZ,2,Not Reliable Or Not Met The Minimum Criteria,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
7,DR1DRSTZ,4,Reported Consuming Breast-Milk,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
8,DR1DRSTZ,5,Not Done,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
9,DR1DRSTZ,.,Missing,Dietary recall status,Both males and females 0 YEARS - 150 YEARS,nan,,
10,DR1EXMER,16 To 91,Range Of Values,Interviewer ID code,Both males and females 0 YEARS - 150 YEARS,nan,,
11,DR1EXMER,.,Missing,Interviewer ID code,Both males and females 0 YEARS - 150 YEARS,nan,,
12,DRDINT,1,Day 1 Only,Indicates whether the sample person has intake data for one or two days.,Both males and females 0 YEARS - 150 YEARS,nan,,
13,DRDINT,2,Day 1 And Day 2,Indicates whether the sample person has intake data for one or two days.,Both males and females 0 YEARS - 150 YEARS,nan,,
14,DRDINT,.,Missing,Indicates whether the sample person has intake data for one or two days.,Both males and females 0 YEARS - 150 YEARS,nan,,
15,DR1DAY,1,Sunday,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,nan,,
16,DR1DAY,2,Monday,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,nan,,
17,DR1DAY,3,Tuesday,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,nan,,
18,DR1DAY,4,Wednesday,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,nan,,
19,DR1DAY,5,Thursday,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,nan,,
20,DR1DAY,6,Friday,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,nan,,
21,DR1DAY,7,Saturday,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,nan,,
22,DR1DAY,.,Missing,Intake day of the week,Both males and females 0 YEARS - 150 YEARS,nan,,
23,DS1LOC,1,Household Interview,Location supplement originally recorded,Both males and females 0 YEARS - 150 YEARS,nan,,
24,DS1LOC,2,Mec Interview,Location supplement originally recorded,Both males and females 0 YEARS - 150 YEARS,nan,,
25,DS1LOC,3,Phone Interview,Location supplement originally recorded,Both males and females 0 YEARS - 150 YEARS,nan,,
26,DS1LOC,.,Missing,Location supplement originally recorded,Both males and females 0 YEARS - 150 YEARS,nan,,
27,DR1LANG,1,English,The respondent spoke mostly:,Both males and females 0 YEARS - 150 YEARS,nan,,
28,DR1LANG,2,Spanish,The respondent spoke mostly:,Both males and females 0 YEARS - 150 YEARS,nan,,
29,DR1LANG,3,English And Spanish,The respondent spoke mostly:,Both males and females 0 YEARS - 150 YEARS,nan,,
30,DR1LANG,4,Other,The respondent spoke mostly:,Both males and females 0 YEARS - 150 YEARS,nan,,
31,DR1LANG,.,Missing,The respondent spoke mostly:,Both males and females 0 YEARS - 150 YEARS,nan,,
32,DSDSUPID,Nchs Supplement Id,Value Was Recorded,NCHS Supplement ID,Both males and females 0 YEARS - 150 YEARS,nan,,
33,DSDSUPID,< Blank >,Missing,NCHS Supplement ID,Both males and females 0 YEARS - 150 YEARS,nan,,
34,DS1ANTA,0,Non-Antacid Supplement,Antacid containing calcium/magnesium,Both males and females 0 YEARS - 150 YEARS,nan,,
35,DS1ANTA,1,Antacid Containing Calcium And/Or Magnesium,Antacid containing calcium/magnesium,Both males and females 0 YEARS - 150 YEARS,nan,,
36,DS1ANTA,.,Missing,Antacid containing calcium/magnesium,Both males and females 0 YEARS - 150 YEARS,nan,,
37,DS1MTCH,5,Default Match,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
38,DS1MTCH,6,No Match,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
39,DS1MTCH,7,Refused,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
40,DS1MTCH,9,Don'T Know,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
41,DS1MTCH,.,Missing,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
42,DS1MTCH,1,Exact Or Near Exact Match,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
43,DS1MTCH,2,Probable Match,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
44,DS1MTCH,3,Generic Match,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
45,DS1MTCH,4,Reasonable Match,DSDMTCH,Both males and females 0 YEARS - 150 YEARS,nan,,
46,DS1ACTSS,0.04 To 16,Range Of Values,Reported serving size/label serving size,Both males and females 0 YEARS - 150 YEARS,nan,,
47,DS1ACTSS,999,Don'T Know,Reported serving size/label serving size,Both males and females 0 YEARS - 150 YEARS,nan,,
48,DS1ACTSS,.,Missing,Reported serving size/label serving size,Both males and females 0 YEARS - 150 YEARS,nan,,
49,DS1IKCAL,0.18 To 870,Range Of Values,Energy (kcal),Both males and females 0 YEARS - 150 YEARS,nan,,
50,DS1IKCAL,.,Missing,Energy (kcal),Both males and females 0 YEARS - 150 YEARS,nan,,
51,DS1IPROT,0.0105 To 40,Range Of Values,Protein (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
52,DS1IPROT,.,Missing,Protein (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
53,DS1ICARB,0.002 To 168,Range Of Values,Carbohydrate (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
54,DS1ICARB,.,Missing,Carbohydrate (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
55,DS1ISUGR,0.04 To 36,Range Of Values,Total sugars (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
56,DS1ISUGR,.,Missing,Total sugars (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
57,DS1IFIBE,0.0693 To 167,Range Of Values,Dietary fiber (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
58,DS1IFIBE,.,Missing,Dietary fiber (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
59,DS1ITFAT,0.01 To 28,Range Of Values,Total fat (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
60,DS1ITFAT,.,Missing,Total fat (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
61,DS1ISFAT,0.1 To 3,Range Of Values,Total saturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
62,DS1ISFAT,.,Missing,Total saturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
63,DS1IMFAT,0.01 To 5,Range Of Values,Total monounsaturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
64,DS1IMFAT,.,Missing,Total monounsaturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
65,DS1IPFAT,0.085 To 20,Range Of Values,Total polyunsaturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
66,DS1IPFAT,.,Missing,Total polyunsaturated fatty acids (gm),Both males and females 0 YEARS - 150 YEARS,nan,,
67,DS1ICHOL,0.65 To 80,Range Of Values,Cholesterol (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
68,DS1ICHOL,.,Missing,Cholesterol (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
69,DS1ILYCO,75 To 30000,Range Of Values,Lycopene (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
70,DS1ILYCO,.,Missing,Lycopene (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
71,DS1ILZ,40 To 21000,Range Of Values,Lutein + zeaxanthin (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
72,DS1ILZ,.,Missing,Lutein + zeaxanthin (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
73,DS1IVB1,0.0132 To 200,Range Of Values,Thiamin (Vitamin B1) (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
74,DS1IVB1,.,Missing,Thiamin (Vitamin B1) (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
75,DS1IVB2,0.0297 To 400,Range Of Values,Riboflavin (Vitamin B2) (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
76,DS1IVB2,.,Missing,Riboflavin (Vitamin B2) (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
77,DS1INIAC,0.1419 To 2000,Range Of Values,Niacin (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
78,DS1INIAC,.,Missing,Niacin (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
79,DS1IVB6,0.02 To 200,Range Of Values,Vitamin B6 (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
80,DS1IVB6,.,Missing,Vitamin B6 (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
81,DS1IFA,1.749 To 4000,Range Of Values,Folic acid (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
82,DS1IFA,.,Missing,Folic acid (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
83,DS1IFDFE,2.9733 To 6800,Range Of Values,Folate DFE (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
84,DS1IFDFE,.,Missing,Folate DFE (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
85,DS1ICHL,0.00495 To 396,Range Of Values,Total choline (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
86,DS1ICHL,.,Missing,Total choline (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
87,DS1IVB12,0.01287 To 5000,Range Of Values,Vitamin B12 (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
88,DS1IVB12,.,Missing,Vitamin B12 (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
89,DS1IVC,0.216 To 6000,Range Of Values,Vitamin C (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
90,DS1IVC,.,Missing,Vitamin C (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
91,DS1IVK,1 To 5000,Range Of Values,Vitamin K (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
92,DS1IVK,.,Missing,Vitamin K (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
93,DS1IVD,0.375 To 1250,Range Of Values,Vitamin D (D2 + D3) (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
94,DS1IVD,.,Missing,Vitamin D (D2 + D3) (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
95,DS1ICALC,1.2 To 4000,Range Of Values,Calcium (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
96,DS1ICALC,.,Missing,Calcium (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
97,DS1IPHOS,0.85 To 1040,Range Of Values,Phosphorus (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
98,DS1IPHOS,.,Missing,Phosphorus (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
99,DS1IMAGN,0.3 To 2000,Range Of Values,Magnesium (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
100,DS1IMAGN,.,Missing,Magnesium (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
101,DS1IIRON,0.0004 To 260,Range Of Values,Iron (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
102,DS1IIRON,.,Missing,Iron (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
103,DS1IZINC,0.03762 To 90,Range Of Values,Zinc (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
104,DS1IZINC,.,Missing,Zinc (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
105,DS1ICOPP,0.0002 To 12,Range Of Values,Copper (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
106,DS1ICOPP,.,Missing,Copper (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
107,DS1ISODI,0.16 To 760,Range Of Values,Sodium (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
108,DS1ISODI,.,Missing,Sodium (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
109,DS1IPOTA,0.025 To 3120,Range Of Values,Potassium (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
110,DS1IPOTA,.,Missing,Potassium (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
111,DS1ISELE,1 To 400,Range Of Values,Selenium (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
112,DS1ISELE,.,Missing,Selenium (mcg),Both males and females 0 YEARS - 150 YEARS,nan,,
113,DS1ICAFF,40 To 900,Range Of Values,Caffeine (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
114,DS1ICAFF,.,Missing,Caffeine (mg),Both males and females 0 YEARS - 150 YEARS,nan,,
