,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,DSDCOUNT,0 To 18,Range Of Values,,
2,DSDCOUNT,77,Refused,,
3,DSDCOUNT,99,Don'T Know,,
4,DSDCOUNT,.,Missing,,
5,DSDANCNT,0 To 2,Range Of Values,,
6,DSDANCNT,77,Refused,,
7,DSDANCNT,99,Don'T Know,,
8,DSDANCNT,.,Missing,,
9,DSD010,1,Yes,,
10,DSD010,2,No,,
11,DSD010,7,Refused,,
12,DSD010,9,Don'T Know,,
13,DSD010,.,Missing,,
14,DSD010AN,1,Yes,,
15,DSD010AN,2,No,,
16,DSD010AN,7,Refused,,
17,DSD010AN,9,Don'T Know,,
18,DSD010AN,.,Missing,,
19,DSQTKCAL,0.1 To 326.7,Range Of Values,,
20,DSQTKCAL,.,Missing,,
21,DSQTPROT,0.01 To 52,Range Of Values,,
22,DSQTPROT,.,Missing,,
23,DSQTCARB,0.001 To 52.2667,Range Of Values,,
24,DSQTCARB,.,Missing,,
25,DSQTSUGR,0.02 To 45.73,Range Of Values,,
26,DSQTSUGR,.,Missing,,
27,DSQTFIBE,0.015 To 18,Range Of Values,,
28,DSQTFIBE,.,Missing,,
29,DSQTTFAT,0.017 To 11.5,Range Of Values,,
30,DSQTTFAT,.,Missing,,
31,DSQTSFAT,0.001 To 2.667,Range Of Values,,
32,DSQTSFAT,.,Missing,,
33,DSQTMFAT,0.0083 To 2,Range Of Values,,
34,DSQTMFAT,.,Missing,,
35,DSQTPFAT,0.017 To 4,Range Of Values,,
36,DSQTPFAT,.,Missing,,
37,DSQTCHOL,0.01 To 125,Range Of Values,,
38,DSQTCHOL,.,Missing,,
39,DSQTLYCO,10 To 15000,Range Of Values,,
40,DSQTLYCO,.,Missing,,
41,DSQTLZ,4.6 To 83200,Range Of Values,,
42,DSQTLZ,.,Missing,,
43,DSQTVB1,0.001 To 251.5,Range Of Values,,
44,DSQTVB1,.,Missing,,
45,DSQTVB2,0.003 To 405,Range Of Values,,
46,DSQTVB2,.,Missing,,
47,DSQTNIAC,0.067 To 1563.333,Range Of Values,,
48,DSQTNIAC,.,Missing,,
49,DSQTVB6,0.012 To 301.9,Range Of Values,,
50,DSQTVB6,.,Missing,,
51,DSQTFA,0.8 To 10400,Range Of Values,,
52,DSQTFA,.,Missing,,
53,DSQTFDFE,1.5 To 17680,Range Of Values,,
54,DSQTFDFE,.,Missing,,
55,DSQTCHL,0.001 To 1500,Range Of Values,,
56,DSQTCHL,.,Missing,,
57,DSQTVB12,0.07 To 10000,Range Of Values,,
58,DSQTVB12,.,Missing,,
59,DSQTVC,0.017 To 6533.333,Range Of Values,,
60,DSQTVC,.,Missing,,
61,DSQTVK,0.3 To 600,Range Of Values,,
62,DSQTVK,.,Missing,,
63,DSQTVD,0.002 To 1275,Range Of Values,,
64,DSQTVD,.,Missing,,
65,DSQTCALC,0.05 To 2520,Range Of Values,,
66,DSQTCALC,.,Missing,,
67,DSQTPHOS,0.63 To 500,Range Of Values,,
68,DSQTPHOS,.,Missing,,
69,DSQTMAGN,0.07 To 4635,Range Of Values,,
70,DSQTMAGN,.,Missing,,
71,DSQTIRON,0.0133 To 500,Range Of Values,,
72,DSQTIRON,.,Missing,,
73,DSQTZINC,0.02 To 193.25,Range Of Values,,
74,DSQTZINC,.,Missing,,
75,DSQTCOPP,0.0042 To 8.4,Range Of Values,,
76,DSQTCOPP,.,Missing,,
77,DSQTSODI,0.1 To 424.7,Range Of Values,,
78,DSQTSODI,.,Missing,,
79,DSQTPOTA,0.08 To 3900,Range Of Values,,
80,DSQTPOTA,.,Missing,,
81,DSQTSELE,0.5 To 438,Range Of Values,,
82,DSQTSELE,.,Missing,,
83,DSQTCAFF,11 To 490,Range Of Values,,
84,DSQTCAFF,.,Missing,,
85,DSQTIODI,0.67 To 37500,Range Of Values,,
86,DSQTIODI,.,Missing,,
