,Column,Code,Label,Class,Other For
0,SEQN,,,,
1,DSDCOUNT,0 To 18,Range Of Values,,
2,DSDCOUNT,77,Refused,,
3,DSDCOUNT,99,Don'T Know,,
4,DSDCOUNT,.,Missing,,
5,DSDANCNT,0 To 2,Range Of Values,,
6,DSDANCNT,77,Refused,,
7,DSDANCNT,99,Don'T Know,,
8,DSDANCNT,.,Missing,,
9,DSD010,1,Yes,,
10,DSD010,2,No,,
11,DSD010,7,Refused,,
12,DSD010,9,Don'T Know,,
13,DSD010,.,Missing,,
14,DSD010AN,1,Yes,,
15,DSD010AN,2,No,,
16,DSD010AN,7,Refused,,
17,DSD010AN,9,Don'T Know,,
18,DSD010AN,.,Missing,,
19,DSQTKCAL,0.1 To 387.7,Range Of Values,,
20,DSQTKCAL,.,Missing,,
21,DSQTPROT,0.01 To 72,Range Of Values,,
22,DSQTPROT,.,Missing,,
23,DSQTCARB,0.002 To 42,Range Of Values,,
24,DSQTCARB,.,Missing,,
25,DSQTSUGR,0.02 To 18,Range Of Values,,
26,DSQTSUGR,.,Missing,,
27,DSQTFIBE,0.02 To 18,Range Of Values,,
28,DSQTFIBE,.,Missing,,
29,DSQTTFAT,0.01 To 28,Range Of Values,,
30,DSQTTFAT,.,Missing,,
31,DSQTSFAT,0.017 To 5.5,Range Of Values,,
32,DSQTSFAT,.,Missing,,
33,DSQTMFAT,0.011 To 6,Range Of Values,,
34,DSQTMFAT,.,Missing,,
35,DSQTPFAT,0.017 To 9.167,Range Of Values,,
36,DSQTPFAT,.,Missing,,
37,DSQTCHOL,0.1 To 75,Range Of Values,,
38,DSQTCHOL,.,Missing,,
39,DSQTLYCO,10 To 30000,Range Of Values,,
40,DSQTLYCO,.,Missing,,
41,DSQTLZ,2 To 95250,Range Of Values,,
42,DSQTLZ,.,Missing,,
43,DSQTVB1,0.004 To 1500,Range Of Values,,
44,DSQTVB1,.,Missing,,
45,DSQTVB2,0.005 To 300,Range Of Values,,
46,DSQTVB2,.,Missing,,
47,DSQTNIAC,0.058 To 2000,Range Of Values,,
48,DSQTNIAC,.,Missing,,
49,DSQTVB6,0.006 To 359.82,Range Of Values,,
50,DSQTVB6,.,Missing,,
51,DSQTFA,1 To 12000,Range Of Values,,
52,DSQTFA,.,Missing,,
53,DSQTFDFE,1 To 20400,Range Of Values,,
54,DSQTFDFE,.,Missing,,
55,DSQTCHL,0.001 To 374,Range Of Values,,
56,DSQTCHL,.,Missing,,
57,DSQTVB12,0.02 To 5050,Range Of Values,,
58,DSQTVB12,.,Missing,,
59,DSQTVC,0.2 To 5500,Range Of Values,,
60,DSQTVC,.,Missing,,
61,DSQTVK,0.2 To 2000,Range Of Values,,
62,DSQTVK,.,Missing,,
63,DSQTVD,0.004 To 1270,Range Of Values,,
64,DSQTVD,.,Missing,,
65,DSQTCALC,0.3 To 6860,Range Of Values,,
66,DSQTCALC,.,Missing,,
67,DSQTPHOS,0.58 To 665,Range Of Values,,
68,DSQTPHOS,.,Missing,,
69,DSQTMAGN,0.02 To 3600,Range Of Values,,
70,DSQTMAGN,.,Missing,,
71,DSQTIRON,0.0004 To 195,Range Of Values,,
72,DSQTIRON,.,Missing,,
73,DSQTZINC,0.02 To 450,Range Of Values,,
74,DSQTZINC,.,Missing,,
75,DSQTCOPP,0.0003 To 60,Range Of Values,,
76,DSQTCOPP,.,Missing,,
77,DSQTSODI,0.1 To 460,Range Of Values,,
78,DSQTSODI,.,Missing,,
79,DSQTPOTA,0.001 To 3000,Range Of Values,,
80,DSQTPOTA,.,Missing,,
81,DSQTSELE,0.1 To 67012.5,Range Of Values,,
82,DSQTSELE,.,Missing,,
83,DSQTCAFF,3 To 280,Range Of Values,,
84,DSQTCAFF,.,Missing,,
85,DSQTIODI,0.15 To 12500,Range Of Values,,
86,DSQTIODI,.,Missing,,
